UTC_Timestamp,Resolution,FPS,Codecs,Bandwidth_kbps,Network_Activity_KB,Buffer_Health_s,Live_Latency_s,Latency_Mode
1741539567219,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,2.70,null,null
1741539567626,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,2.23,null,null
1741539568026,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,1.72,null,null
1741539568427,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,1.46,null,null
1741539568828,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,0.00,null,null
1741539569229,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,0.00,null,null
1741539569630,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,0.00,null,null
1741539570031,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,0.00,null,null
1741539570432,1920x1080,25,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),6225,0,0.00,null,null
1741539570832,0x0,undefined,,0,0,0.00,null,null
1741539571233,0x0,undefined,,0,0,0.00,null,null
1741539571633,0x0,undefined,,7880,0,0.00,null,null
1741539572033,0x0,undefined,,7880,0,0.00,null,null
1741539572433,0x0,undefined,,7880,0,0.00,null,null
1741539572833,0x0,undefined,,7880,0,0.00,null,null
1741539573238,0x0,undefined,,7880,0,0.00,null,null
1741539573638,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539574038,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539574438,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539574841,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539575242,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539575643,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),7880,0,0.00,null,null
1741539576043,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539576444,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539576845,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539577245,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539577646,0x0,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539578046,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,3750,0.00,null,null
1741539578447,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.17,null,null
1741539578849,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.17,null,null
1741539579254,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.17,null,null
1741539579654,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.17,null,null
1741539580054,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.00,null,null
1741539580454,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.00,null,null
1741539580856,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.00,null,null
1741539581257,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.00,null,null
1741539581658,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),5205,0,0.00,null,null
1741539582061,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539582462,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539582862,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539583264,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539583664,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539584064,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539584465,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539584866,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539585267,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539585667,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539586068,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539586468,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539586869,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539587269,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
1741539587670,1920x1080,30,vp09.00.51.08.01.01.01.01.00 (248) / opus (251),3829,1550,1.02,null,null
